,popularity,title,vote_average,vote_count,vote_total,runtime_minutes,genre,production_budget,worldwide_gross,worldwide_profit,release_date,percent_returns
4141,12.688,"Roman J. Israel, Esq.",6.2,499,3093.8,122.0,Thriller,22000000,12967012,-9032988,2017-11-17,58.94096363636364
4142,12.688,"Roman J. Israel, Esq.",6.2,499,3093.8,122.0,Crime,22000000,12967012,-9032988,2017-11-17,58.94096363636364
4143,12.688,"Roman J. Israel, Esq.",6.2,499,3093.8,122.0,Drama,22000000,12967012,-9032988,2017-11-17,58.94096363636364
4144,12.688,"Roman J. Israel, Esq.",6.2,499,3093.8,122.0,Thriller,22000000,12967012,-9032988,2017-11-17,58.94096363636364
4145,12.45,Father Figures,5.8,277,1606.6,113.0,Adventure,25000000,21038441,-3961559,2017-12-22,84.153764
4146,12.45,Father Figures,5.8,277,1606.6,113.0,Comedy,25000000,21038441,-3961559,2017-12-22,84.153764
4147,12.45,Father Figures,5.8,277,1606.6,113.0,Drama,25000000,21038441,-3961559,2017-12-22,84.153764
4148,12.45,Father Figures,5.8,277,1606.6,113.0,Adventure,25000000,21038441,-3961559,2017-12-22,84.153764
4149,12.45,Father Figures,5.8,277,1606.6,113.0,Comedy,25000000,21038441,-3961559,2017-12-22,84.153764
4150,12.45,Father Figures,5.8,277,1606.6,113.0,Drama,25000000,21038441,-3961559,2017-12-22,84.153764
4151,12.337,It Comes at Night,5.8,1141,6617.8,91.0,Horror,5000000,19720203,14720203,2017-06-09,394.40406
4152,12.337,It Comes at Night,5.8,1141,6617.8,91.0,Mystery,5000000,19720203,14720203,2017-06-09,394.40406
4153,12.322,The Big Sick,7.4,1302,9634.800000000001,120.0,Comedy,5000000,53972860,48972860,2017-06-23,1079.4572
4154,12.322,The Big Sick,7.4,1302,9634.800000000001,120.0,Drama,5000000,53972860,48972860,2017-06-23,1079.4572
4155,12.322,The Big Sick,7.4,1302,9634.800000000001,120.0,Romance,5000000,53972860,48972860,2017-06-23,1079.4572
4156,12.116,Free Fire,6.3,540,3402.0,91.0,Action,10000000,3793739,-6206261,2017-04-21,37.93739
4157,12.116,Free Fire,6.3,540,3402.0,91.0,Comedy,10000000,3793739,-6206261,2017-04-21,37.93739
4158,12.116,Free Fire,6.3,540,3402.0,91.0,Crime,10000000,3793739,-6206261,2017-04-21,37.93739
4159,12.083,Fifty Shades Darker,6.1,4489,27382.899999999998,118.0,Drama,55000000,381398492,326398492,2017-02-10,693.4518036363636
4160,12.083,Fifty Shades Darker,6.1,4489,27382.899999999998,118.0,Romance,55000000,381398492,326398492,2017-02-10,693.4518036363636
4161,11.886,A Ghost Story,7.0,906,6342.0,92.0,Drama,100000,2769782,2669782,2017-07-07,2769.782
4162,11.886,A Ghost Story,7.0,906,6342.0,92.0,Fantasy,100000,2769782,2669782,2017-07-07,2769.782
4163,11.886,A Ghost Story,7.0,906,6342.0,92.0,Romance,100000,2769782,2669782,2017-07-07,2769.782
4164,11.597,The Florida Project,7.4,1125,8325.0,111.0,Drama,2000000,11295324,9295324,2017-10-06,564.7662
4165,11.25,Going in Style,6.6,1324,8738.4,96.0,Comedy,24000000,78672579,54672579,2017-04-07,327.8024125
4166,11.25,Going in Style,6.6,1324,8738.4,96.0,Crime,24000000,78672579,54672579,2017-04-07,327.8024125
4167,11.241,Thoroughbreds,6.3,398,2507.4,92.0,Comedy,5000000,3187302,-1812698,2018-03-09,63.74604
4168,11.241,Thoroughbreds,6.3,398,2507.4,92.0,Crime,5000000,3187302,-1812698,2018-03-09,63.74604
4169,11.241,Thoroughbreds,6.3,398,2507.4,92.0,Drama,5000000,3187302,-1812698,2018-03-09,63.74604
4170,11.241,Thoroughbreds,6.3,398,2507.4,92.0,Comedy,5000000,3187302,-1812698,2018-03-09,63.74604
4171,11.241,Thoroughbreds,6.3,398,2507.4,92.0,Crime,5000000,3187302,-1812698,2018-03-09,63.74604
4172,11.241,Thoroughbreds,6.3,398,2507.4,92.0,Drama,5000000,3187302,-1812698,2018-03-09,63.74604
4173,11.0,How to Be a Latin Lover,6.3,197,1241.1,115.0,Comedy,10000000,62556228,52556228,2017-04-28,625.56228
4174,11.0,How to Be a Latin Lover,6.3,197,1241.1,115.0,Drama,10000000,62556228,52556228,2017-04-28,625.56228
4176,10.839,Diary of a Wimpy Kid: The Long Haul,5.6,193,1080.8,91.0,Comedy,22000000,35609577,13609577,2017-05-19,161.86171363636365
4177,10.839,Diary of a Wimpy Kid: The Long Haul,5.6,193,1080.8,91.0,Family,22000000,35609577,13609577,2017-05-19,161.86171363636365
4178,10.682,Downsizing,5.1,1887,9623.699999999999,135.0,Drama,68000000,54462971,-13537029,2017-12-22,80.0926044117647
4179,10.682,Downsizing,5.1,1887,9623.699999999999,135.0,Sci-Fi,68000000,54462971,-13537029,2017-12-22,80.0926044117647
4180,10.682,Downsizing,5.1,1887,9623.699999999999,135.0,Drama,68000000,54462971,-13537029,2017-12-22,80.0926044117647
4181,10.682,Downsizing,5.1,1887,9623.699999999999,135.0,Sci-Fi,68000000,54462971,-13537029,2017-12-22,80.0926044117647
4182,10.478,Home Again,5.9,659,3888.1000000000004,104.0,Drama,15000000,37336874,22336874,2017-09-08,248.91249333333332
4183,10.406,Baahubali 2: The Conclusion,7.0,252,1764.0,167.0,Action,30000000,263502914,233502914,2017-04-27,878.3430466666667
4184,10.406,Baahubali 2: The Conclusion,7.0,252,1764.0,167.0,Drama,30000000,263502914,233502914,2017-04-27,878.3430466666667
4185,10.362,Rock Dog,5.7,123,701.1,90.0,Adventure,60000000,24148488,-35851512,2017-02-24,40.24748
4186,10.362,Rock Dog,5.7,123,701.1,90.0,Animation,60000000,24148488,-35851512,2017-02-24,40.24748
4187,10.362,Rock Dog,5.7,123,701.1,90.0,Comedy,60000000,24148488,-35851512,2017-02-24,40.24748
4188,10.219,Wish Upon,5.4,690,3726.0000000000005,90.0,Drama,12000000,23477345,11477345,2017-07-14,195.64454166666667
4189,10.219,Wish Upon,5.4,690,3726.0000000000005,90.0,Fantasy,12000000,23477345,11477345,2017-07-14,195.64454166666667
4190,10.219,Wish Upon,5.4,690,3726.0000000000005,90.0,Horror,12000000,23477345,11477345,2017-07-14,195.64454166666667
4191,9.89,Tulip Fever,6.4,307,1964.8000000000002,105.0,Drama,25000000,6792768,-18207232,2017-08-25,27.171072000000002
4192,9.89,Tulip Fever,6.4,307,1964.8000000000002,105.0,History,25000000,6792768,-18207232,2017-08-25,27.171072000000002
4193,9.89,Tulip Fever,6.4,307,1964.8000000000002,105.0,Romance,25000000,6792768,-18207232,2017-08-25,27.171072000000002
4194,9.847,The Bye Bye Man,5.1,678,3457.7999999999997,96.0,Drama,7400000,31187727,23787727,2017-01-13,421.45577027027025
4195,9.847,The Bye Bye Man,5.1,678,3457.7999999999997,96.0,Fantasy,7400000,31187727,23787727,2017-01-13,421.45577027027025
4196,9.847,The Bye Bye Man,5.1,678,3457.7999999999997,96.0,Horror,7400000,31187727,23787727,2017-01-13,421.45577027027025
4197,9.844,Flatliners,5.7,1249,7119.3,109.0,Drama,26000000,61308153,35308153,2017-09-29,235.80058846153844
4198,9.844,Flatliners,5.7,1249,7119.3,109.0,Horror,26000000,61308153,35308153,2017-09-29,235.80058846153844
4199,9.844,Flatliners,5.7,1249,7119.3,109.0,Mystery,26000000,61308153,35308153,2017-09-29,235.80058846153844
4200,9.808,Fist Fight,6.0,708,4248.0,91.0,Comedy,25000000,40286416,15286416,2017-02-17,161.145664
4201,9.62,The House,5.7,474,2701.8,109.0,Drama,40000000,31192425,-8807575,2017-06-30,77.9810625
4202,9.62,The House,5.7,474,2701.8,109.0,Mystery,40000000,31192425,-8807575,2017-06-30,77.9810625
4203,9.62,The House,5.7,474,2701.8,109.0,Thriller,40000000,31192425,-8807575,2017-06-30,77.9810625
4204,9.329,Gun Shy,4.8,68,326.4,92.0,Action,10000000,1638202,-8361798,2017-09-08,16.38202
4205,9.329,Gun Shy,4.8,68,326.4,92.0,Adventure,10000000,1638202,-8361798,2017-09-08,16.38202
4206,9.329,Gun Shy,4.8,68,326.4,92.0,Comedy,10000000,1638202,-8361798,2017-09-08,16.38202
4207,9.307,Lean on Pete,6.9,133,917.7,121.0,Adventure,8000000,2455027,-5544973,2018-04-06,30.687837499999997
4208,9.307,Lean on Pete,6.9,133,917.7,121.0,Drama,8000000,2455027,-5544973,2018-04-06,30.687837499999997
4209,9.307,Lean on Pete,6.9,133,917.7,121.0,Adventure,8000000,2455027,-5544973,2018-04-06,30.687837499999997
4210,9.307,Lean on Pete,6.9,133,917.7,121.0,Drama,8000000,2455027,-5544973,2018-04-06,30.687837499999997
4212,8.975,The Nut Job 2: Nutty by Nature,5.7,227,1293.9,91.0,Adventure,40000000,57438389,17438389,2017-08-11,143.59597250000002
4213,8.975,The Nut Job 2: Nutty by Nature,5.7,227,1293.9,91.0,Animation,40000000,57438389,17438389,2017-08-11,143.59597250000002
4214,8.975,The Nut Job 2: Nutty by Nature,5.7,227,1293.9,91.0,Comedy,40000000,57438389,17438389,2017-08-11,143.59597250000002
4215,8.964,Columbus,7.3,130,949.0,127.0,Comedy,700000,1110511,410511,2017-08-04,158.64442857142856
4216,8.827,Monster Trucks,5.9,414,2442.6000000000004,104.0,Action,125000000,61642798,-63357202,2017-01-13,49.3142384
4217,8.827,Monster Trucks,5.9,414,2442.6000000000004,104.0,Adventure,125000000,61642798,-63357202,2017-01-13,49.3142384
4218,8.827,Monster Trucks,5.9,414,2442.6000000000004,104.0,Comedy,125000000,61642798,-63357202,2017-01-13,49.3142384
4219,8.756,Same Kind of Different as Me,6.8,103,700.4,119.0,Biography,6500000,6423605,-76395,2017-10-20,98.8246923076923
4220,8.756,Same Kind of Different as Me,6.8,103,700.4,119.0,Drama,6500000,6423605,-76395,2017-10-20,98.8246923076923
4221,8.756,Same Kind of Different as Me,6.8,103,700.4,119.0,Biography,6500000,6423605,-76395,2017-10-20,98.8246923076923
4222,8.756,Same Kind of Different as Me,6.8,103,700.4,119.0,Drama,6500000,6423605,-76395,2017-10-20,98.8246923076923
4223,8.589,Girls Trip,6.8,968,6582.4,122.0,Comedy,28000000,140886353,112886353,2017-07-21,503.1655464285715
4224,8.589,Girls Trip,6.8,968,6582.4,122.0,Drama,28000000,140886353,112886353,2017-07-21,503.1655464285715
4225,8.48,Ravenous,5.4,123,664.2,104.0,Drama,12000000,2062406,-9937594,2017-09-23,17.186716666666666
4226,8.48,Ravenous,5.4,123,664.2,104.0,Horror,12000000,2062406,-9937594,2017-09-23,17.186716666666666
4227,8.48,Ravenous,5.4,123,664.2,104.0,Sci-Fi,12000000,2062406,-9937594,2017-09-23,17.186716666666666
4228,8.48,Ravenous,5.4,123,664.2,104.0,Drama,12000000,2062406,-9937594,2017-09-23,17.186716666666666
4229,8.48,Ravenous,5.4,123,664.2,104.0,Horror,12000000,2062406,-9937594,2017-09-23,17.186716666666666
4230,8.48,Ravenous,5.4,123,664.2,104.0,Sci-Fi,12000000,2062406,-9937594,2017-09-23,17.186716666666666
4231,8.459,Just Getting Started,4.9,94,460.6,91.0,Action,22000000,6756412,-15243588,2017-12-08,30.710963636363637
4232,8.459,Just Getting Started,4.9,94,460.6,91.0,Comedy,22000000,6756412,-15243588,2017-12-08,30.710963636363637
4233,8.459,Just Getting Started,4.9,94,460.6,91.0,Action,22000000,6756412,-15243588,2017-12-08,30.710963636363637
4234,8.459,Just Getting Started,4.9,94,460.6,91.0,Comedy,22000000,6756412,-15243588,2017-12-08,30.710963636363637
4235,8.323,Unforgettable,5.5,310,1705.0,88.0,Documentary,12000000,16221211,4221211,2017-04-21,135.17675833333334
4236,8.164,Birth of the Dragon,5.7,172,980.4,95.0,Action,31000000,7220490,-23779510,2017-08-25,23.29190322580645
4237,8.164,Birth of the Dragon,5.7,172,980.4,95.0,Biography,31000000,7220490,-23779510,2017-08-25,23.29190322580645
4238,8.164,Birth of the Dragon,5.7,172,980.4,95.0,Drama,31000000,7220490,-23779510,2017-08-25,23.29190322580645
4239,7.879,Marshall,7.3,257,1876.1,118.0,Biography,12000000,10116816,-1883184,2017-10-13,84.30680000000001
4240,7.879,Marshall,7.3,257,1876.1,118.0,Crime,12000000,10116816,-1883184,2017-10-13,84.30680000000001
4241,7.879,Marshall,7.3,257,1876.1,118.0,Drama,12000000,10116816,-1883184,2017-10-13,84.30680000000001
4242,7.879,Marshall,7.3,257,1876.1,118.0,Biography,12000000,10116816,-1883184,2017-10-13,84.30680000000001
4243,7.879,Marshall,7.3,257,1876.1,118.0,Crime,12000000,10116816,-1883184,2017-10-13,84.30680000000001
4244,7.879,Marshall,7.3,257,1876.1,118.0,Drama,12000000,10116816,-1883184,2017-10-13,84.30680000000001
4245,7.836,Stronger,7.0,782,5474.0,119.0,Biography,30000000,8786752,-21213248,2017-09-22,29.289173333333334
4246,7.836,Stronger,7.0,782,5474.0,119.0,Drama,30000000,8786752,-21213248,2017-09-22,29.289173333333334
4247,7.692,Churchill,6.1,150,915.0,105.0,Biography,10000000,7582196,-2417804,2017-06-02,75.82196
4248,7.692,Churchill,6.1,150,915.0,105.0,Drama,10000000,7582196,-2417804,2017-06-02,75.82196
4249,7.692,Churchill,6.1,150,915.0,105.0,History,10000000,7582196,-2417804,2017-06-02,75.82196
4250,7.551,Table 19,6.0,604,3624.0,87.0,Comedy,5000000,4620399,-379601,2017-03-03,92.40798
4251,7.551,Table 19,6.0,604,3624.0,87.0,Drama,5000000,4620399,-379601,2017-03-03,92.40798
4252,7.551,Table 19,6.0,604,3624.0,87.0,Romance,5000000,4620399,-379601,2017-03-03,92.40798
4253,7.445,The Boss Baby,6.4,4314,27609.600000000002,97.0,Adventure,125000000,510878762,385878762,2017-03-31,408.70300960000003
4254,7.445,The Boss Baby,6.4,4314,27609.600000000002,97.0,Animation,125000000,510878762,385878762,2017-03-31,408.70300960000003
4255,7.445,The Boss Baby,6.4,4314,27609.600000000002,97.0,Comedy,125000000,510878762,385878762,2017-03-31,408.70300960000003
4256,7.249,All Eyez on Me,6.4,695,4448.0,139.0,Biography,45000000,54876855,9876855,2017-06-16,121.94856666666666
4257,7.249,All Eyez on Me,6.4,695,4448.0,139.0,Drama,45000000,54876855,9876855,2017-06-16,121.94856666666666
4258,7.249,All Eyez on Me,6.4,695,4448.0,139.0,Music,45000000,54876855,9876855,2017-06-16,121.94856666666666
4259,7.026,I Am Not Your Negro,8.1,196,1587.6,93.0,Documentary,1000000,9617402,8617402,2017-02-03,961.7402000000001
4260,6.97,Wilson,5.8,195,1131.0,94.0,Comedy,5200000,2000000,-3200000,2017-03-24,38.46153846153847
4261,6.97,Wilson,5.8,195,1131.0,94.0,Drama,5200000,2000000,-3200000,2017-03-24,38.46153846153847
4262,6.957999999999998,The Saint,5.1,133,678.3,96.0,Drama,90000000,169400000,79400000,2017-07-11,188.22222222222223
4263,6.934,Patti Cake$,7.0,122,854.0,109.0,Drama,1000000,1471090,471090,2017-08-18,147.109
4264,6.934,Patti Cake$,7.0,122,854.0,109.0,Music,1000000,1471090,471090,2017-08-18,147.109
4265,6.3039999999999985,LBJ,6.6,65,429.0,98.0,Biography,20000000,2507181,-17492819,2017-11-03,12.535905
4266,6.3039999999999985,LBJ,6.6,65,429.0,98.0,Drama,20000000,2507181,-17492819,2017-11-03,12.535905
4267,6.3039999999999985,LBJ,6.6,65,429.0,98.0,History,20000000,2507181,-17492819,2017-11-03,12.535905
4268,5.489,Bitter Harvest,6.2,42,260.40000000000003,103.0,Drama,21000000,606162,-20393838,2017-02-24,2.8864857142857145
4269,5.489,Bitter Harvest,6.2,42,260.40000000000003,103.0,Romance,21000000,606162,-20393838,2017-02-24,2.8864857142857145
4270,5.489,Bitter Harvest,6.2,42,260.40000000000003,103.0,War,21000000,606162,-20393838,2017-02-24,2.8864857142857145
4271,5.034,Long Shot,7.2,39,280.8,125.0,Comedy,40000000,43711031,3711031,2017-09-03,109.2775775
4272,5.034,Long Shot,7.2,39,280.8,125.0,Romance,40000000,43711031,3711031,2017-09-03,109.2775775
4273,4.341,City of Ghosts,7.1,24,170.39999999999998,92.0,Documentary,17500000,325491,-17174509,2017-07-14,1.8599485714285713
4274,4.341,City of Ghosts,7.1,24,170.39999999999998,92.0,War,17500000,325491,-17174509,2017-07-14,1.8599485714285713
4275,4.042,All Saints,6.1,25,152.5,108.0,Drama,2000000,5941994,3941994,2017-08-25,297.0997
4276,3.402,Blood Feast,4.3,6,25.799999999999997,90.0,Horror,1200000,8708,-1191292,2017-06-23,0.7256666666666667
4277,2.733,The Covenant,4.4,14,61.60000000000001,99.0,Musical,20000000,38164784,18164784,2017-02-07,190.82392
4278,2.519,November,7.6,38,288.8,1.0,Documentary,250000,191862,-58138,2018-02-23,76.7448
4279,2.519,November,7.6,38,288.8,1.0,History,250000,191862,-58138,2018-02-23,76.7448
4280,2.519,November,7.6,38,288.8,1.0,Documentary,250000,191862,-58138,2018-02-23,76.7448
4281,2.519,November,7.6,38,288.8,1.0,History,250000,191862,-58138,2018-02-23,76.7448
4282,2.01,Let There Be Light,6.2,23,142.6,97.0,Documentary,3000000,7241309,4241309,2017-10-27,241.37696666666665
4283,0.6,Let There Be Light,7.3,3,21.9,97.0,Documentary,3000000,7241309,4241309,2017-03-10,241.37696666666665
4285,1.509,The Resurrection of Gavin Stone,6.7,10,67.0,91.0,Comedy,2000000,2303792,303792,2017-01-20,115.1896
4286,1.509,The Resurrection of Gavin Stone,6.7,10,67.0,91.0,Drama,2000000,2303792,303792,2017-01-20,115.1896
4287,1.509,The Resurrection of Gavin Stone,6.7,10,67.0,91.0,Family,2000000,2303792,303792,2017-01-20,115.1896
4288,0.8440000000000001,Resident Evil: The Final Chapter,5.9,1859,10968.1,107.0,Action,40000000,314101190,274101190,2017-01-27,785.252975
4289,0.8440000000000001,Resident Evil: The Final Chapter,5.9,1859,10968.1,107.0,Horror,40000000,314101190,274101190,2017-01-27,785.252975
4290,0.8440000000000001,Resident Evil: The Final Chapter,5.9,1859,10968.1,107.0,Sci-Fi,40000000,314101190,274101190,2017-01-27,785.252975
4291,0.64,Simon,0.0,1,0.0,85.0,Thriller,1300000,1738663,438663,2017-02-01,133.7433076923077
4294,0.6,War,6.0,1,6.0,106.0,Drama,25000000,40686409,15686409,2017-02-26,162.745636
4295,0.6,Home Movies,5.8,6,34.8,77.0,Documentary,400000,89134,-310866,2017-07-09,22.2835
4296,0.6,Home Movies,5.8,6,34.8,77.0,Family,400000,89134,-310866,2017-07-09,22.2835
4297,0.6,Red Eye,5.0,2,10.0,73.0,Horror,26000000,96666486,70666486,2017-10-01,371.7941769230769
4299,80.773,Avengers: Infinity War,8.3,13948,115768.40000000001,149.0,Action,300000000,2048134200,1748134200,2018-04-27,682.7114
4300,80.773,Avengers: Infinity War,8.3,13948,115768.40000000001,149.0,Adventure,300000000,2048134200,1748134200,2018-04-27,682.7114
4301,80.773,Avengers: Infinity War,8.3,13948,115768.40000000001,149.0,Sci-Fi,300000000,2048134200,1748134200,2018-04-27,682.7114
4302,48.508,Fantastic Beasts: The Crimes of Grindelwald,6.9,4870,33603.0,134.0,Adventure,200000000,652220086,452220086,2018-11-16,326.110043
4303,48.508,Fantastic Beasts: The Crimes of Grindelwald,6.9,4870,33603.0,134.0,Family,200000000,652220086,452220086,2018-11-16,326.110043
4304,48.508,Fantastic Beasts: The Crimes of Grindelwald,6.9,4870,33603.0,134.0,Fantasy,200000000,652220086,452220086,2018-11-16,326.110043
4305,44.729,Ant-Man and the Wasp,7.0,6290,44030.0,118.0,Action,130000000,623144660,493144660,2018-07-06,479.3420461538462
4306,44.729,Ant-Man and the Wasp,7.0,6290,44030.0,118.0,Adventure,130000000,623144660,493144660,2018-07-06,479.3420461538462
4307,44.729,Ant-Man and the Wasp,7.0,6290,44030.0,118.0,Comedy,130000000,623144660,493144660,2018-07-06,479.3420461538462
4308,43.078,Bumblebee,6.5,2425,15762.5,114.0,Action,102000000,465195589,363195589,2018-12-21,456.07410686274505
4309,43.078,Bumblebee,6.5,2425,15762.5,114.0,Adventure,102000000,465195589,363195589,2018-12-21,456.07410686274505
4310,43.078,Bumblebee,6.5,2425,15762.5,114.0,Sci-Fi,102000000,465195589,363195589,2018-12-21,456.07410686274505
4311,40.095,Mortal Engines,6.0,1751,10506.0,128.0,Action,100000000,85287417,-14712583,2018-12-14,85.287417
4312,40.095,Mortal Engines,6.0,1751,10506.0,128.0,Adventure,100000000,85287417,-14712583,2018-12-14,85.287417
4313,40.095,Mortal Engines,6.0,1751,10506.0,128.0,Fantasy,100000000,85287417,-14712583,2018-12-14,85.287417
4314,38.894,Deadpool 2,7.5,8773,65797.5,119.0,Action,110000000,786680557,676680557,2018-05-10,715.1641427272727
4315,38.894,Deadpool 2,7.5,8773,65797.5,119.0,Adventure,110000000,786680557,676680557,2018-05-10,715.1641427272727
4316,38.894,Deadpool 2,7.5,8773,65797.5,119.0,Comedy,110000000,786680557,676680557,2018-05-10,715.1641427272727
4317,38.102,Aquaman,6.8,6155,41854.0,143.0,Action,160000000,1146894640,986894640,2018-12-21,716.80915
4318,38.102,Aquaman,6.8,6155,41854.0,143.0,Adventure,160000000,1146894640,986894640,2018-12-21,716.80915
4319,38.102,Aquaman,6.8,6155,41854.0,143.0,Fantasy,160000000,1146894640,986894640,2018-12-21,716.80915
4320,37.197,Bohemian Rhapsody,8.1,7629,61794.899999999994,134.0,Biography,55000000,894985342,839985342,2018-11-02,1627.2460763636363
4321,37.197,Bohemian Rhapsody,8.1,7629,61794.899999999994,134.0,Drama,55000000,894985342,839985342,2018-11-02,1627.2460763636363
4322,37.197,Bohemian Rhapsody,8.1,7629,61794.899999999994,134.0,Music,55000000,894985342,839985342,2018-11-02,1627.2460763636363
4323,36.286,Incredibles 2,7.6,6354,48290.399999999994,118.0,Action,200000000,1242520711,1042520711,2018-06-15,621.2603555000001
4324,36.286,Incredibles 2,7.6,6354,48290.399999999994,118.0,Adventure,200000000,1242520711,1042520711,2018-06-15,621.2603555000001
4325,36.286,Incredibles 2,7.6,6354,48290.399999999994,118.0,Animation,200000000,1242520711,1042520711,2018-06-15,621.2603555000001
4326,36.284,Green Book,8.3,3499,29041.7,130.0,Biography,23000000,322034439,299034439,2018-11-16,1400.1497347826087
4327,36.284,Green Book,8.3,3499,29041.7,130.0,Comedy,23000000,322034439,299034439,2018-11-16,1400.1497347826087
4328,36.284,Green Book,8.3,3499,29041.7,130.0,Drama,23000000,322034439,299034439,2018-11-16,1400.1497347826087
4329,34.958,Jurassic World: Fallen Kingdom,6.5,5995,38967.5,128.0,Action,170000000,1305772799,1135772799,2018-06-22,768.1016464705882
4330,34.958,Jurassic World: Fallen Kingdom,6.5,5995,38967.5,128.0,Adventure,170000000,1305772799,1135772799,2018-06-22,768.1016464705882
4331,34.958,Jurassic World: Fallen Kingdom,6.5,5995,38967.5,128.0,Sci-Fi,170000000,1305772799,1135772799,2018-06-22,768.1016464705882
4332,32.624,On the Basis of Sex,7.4,225,1665.0,120.0,Biography,20000000,38073377,18073377,2018-12-25,190.366885
4333,32.624,On the Basis of Sex,7.4,225,1665.0,120.0,Drama,20000000,38073377,18073377,2018-12-25,190.366885
4334,32.476,Peppermint,6.5,716,4654.0,101.0,Action,25000000,51800758,26800758,2018-09-07,207.203032
4335,32.476,Peppermint,6.5,716,4654.0,101.0,Crime,25000000,51800758,26800758,2018-09-07,207.203032
4336,32.476,Peppermint,6.5,716,4654.0,101.0,Drama,25000000,51800758,26800758,2018-09-07,207.203032
4337,31.397,The Meg,5.9,2896,17086.4,113.0,Action,178000000,529530715,351530715,2018-08-10,297.4891657303371
4338,31.397,The Meg,5.9,2896,17086.4,113.0,Horror,178000000,529530715,351530715,2018-08-10,297.4891657303371
4339,31.397,The Meg,5.9,2896,17086.4,113.0,Sci-Fi,178000000,529530715,351530715,2018-08-10,297.4891657303371
4340,31.32,Bad Times at the El Royale,6.8,1365,9282.0,141.0,Crime,32000000,29204379,-2795621,2018-10-12,91.263684375
4341,31.32,Bad Times at the El Royale,6.8,1365,9282.0,141.0,Drama,32000000,29204379,-2795621,2018-10-12,91.263684375
4342,31.32,Bad Times at the El Royale,6.8,1365,9282.0,141.0,Mystery,32000000,29204379,-2795621,2018-10-12,91.263684375
4343,30.419,Mary Poppins Returns,6.6,1457,9616.199999999999,130.0,Comedy,130000000,341528518,211528518,2018-12-19,262.7142446153846
4344,30.419,Mary Poppins Returns,6.6,1457,9616.199999999999,130.0,Family,130000000,341528518,211528518,2018-12-19,262.7142446153846
4345,30.419,Mary Poppins Returns,6.6,1457,9616.199999999999,130.0,Fantasy,130000000,341528518,211528518,2018-12-19,262.7142446153846
4346,30.029,Ready Player One,7.6,7021,53359.6,140.0,Action,150000000,579290136,429290136,2018-03-29,386.193424
4347,30.029,Ready Player One,7.6,7021,53359.6,140.0,Adventure,150000000,579290136,429290136,2018-03-29,386.193424
4348,30.029,Ready Player One,7.6,7021,53359.6,140.0,Sci-Fi,150000000,579290136,429290136,2018-03-29,386.193424
4349,30.019,Pacific Rim: Uprising,5.9,2213,13056.7,111.0,Action,155000000,290930148,135930148,2018-03-23,187.69686967741936
4350,30.019,Pacific Rim: Uprising,5.9,2213,13056.7,111.0,Adventure,155000000,290930148,135930148,2018-03-23,187.69686967741936
4351,30.019,Pacific Rim: Uprising,5.9,2213,13056.7,111.0,Sci-Fi,155000000,290930148,135930148,2018-03-23,187.69686967741936
4352,29.725,Sicario: Day of the Soldado,6.7,1317,8823.9,122.0,Action,35000000,75885196,40885196,2018-06-29,216.81484571428572
4353,29.725,Sicario: Day of the Soldado,6.7,1317,8823.9,122.0,Crime,35000000,75885196,40885196,2018-06-29,216.81484571428572
4354,29.725,Sicario: Day of the Soldado,6.7,1317,8823.9,122.0,Drama,35000000,75885196,40885196,2018-06-29,216.81484571428572
4355,29.502,Solo: A Star Wars Story,6.6,3838,25330.8,135.0,Action,275000000,393151347,118151347,2018-05-25,142.9641261818182
4356,29.502,Solo: A Star Wars Story,6.6,3838,25330.8,135.0,Adventure,275000000,393151347,118151347,2018-05-25,142.9641261818182
4357,29.502,Solo: A Star Wars Story,6.6,3838,25330.8,135.0,Fantasy,275000000,393151347,118151347,2018-05-25,142.9641261818182
4358,29.473000000000006,The Predator,5.2,2018,10493.6,107.0,Action,88000000,159487563,71487563,2018-09-14,181.23586704545454
4359,29.473000000000006,The Predator,5.2,2018,10493.6,107.0,Adventure,88000000,159487563,71487563,2018-09-14,181.23586704545454
4360,29.473000000000006,The Predator,5.2,2018,10493.6,107.0,Sci-Fi,88000000,159487563,71487563,2018-09-14,181.23586704545454
4361,29.154,A Quiet Place,7.3,5848,42690.4,80.0,Documentary,17000000,334522294,317522294,2018-04-06,1967.7782
4362,28.651,The Favourite,7.7,2096,16139.2,119.0,Biography,15000000,94113929,79113929,2018-11-23,627.4261933333333
4363,28.651,The Favourite,7.7,2096,16139.2,119.0,Drama,15000000,94113929,79113929,2018-11-23,627.4261933333333
4364,28.651,The Favourite,7.7,2096,16139.2,119.0,History,15000000,94113929,79113929,2018-11-23,627.4261933333333
4365,28.44,The First Purge,5.8,1846,10706.8,98.0,Action,13000000,136617305,123617305,2018-07-04,1050.902346153846
4366,28.44,The First Purge,5.8,1846,10706.8,98.0,Horror,13000000,136617305,123617305,2018-07-04,1050.902346153846
4367,28.44,The First Purge,5.8,1846,10706.8,98.0,Sci-Fi,13000000,136617305,123617305,2018-07-04,1050.902346153846
4368,26.907,Creed II,6.7,2236,14981.2,130.0,Drama,50000000,213591522,163591522,2018-11-21,427.18304399999994
4369,26.907,Creed II,6.7,2236,14981.2,130.0,Sport,50000000,213591522,163591522,2018-11-21,427.18304399999994
4370,26.815,Hotel Transylvania 3: Summer Vacation,6.8,1673,11376.4,97.0,Adventure,65000000,527079962,462079962,2018-06-30,810.8922492307693
