,popularity,title,vote_average,vote_count,vote_total,runtime_minutes,genre,production_budget,domestic_profit,worldwide_profit,release_date
6873,8.506,Loving,6.7,529,3544.3,105.0,Drama,9000000,-1289766,3898064,2016-11-04
6874,8.506,Loving,6.7,529,3544.3,105.0,Romance,9000000,-1289766,3898064,2016-11-04
6875,8.479,Middle School: The Worst Years of My Life,7.0,190,1330.0,92.0,Comedy,8500000,11507149,14811293,2016-10-07
6876,8.479,Middle School: The Worst Years of My Life,7.0,190,1330.0,92.0,Family,8500000,11507149,14811293,2016-10-07
6877,8.453,Florence Foster Jenkins,6.7,849,5688.3,111.0,Biography,29000000,-1616230,27000339,2016-08-12
6878,8.453,Florence Foster Jenkins,6.7,849,5688.3,111.0,Comedy,29000000,-1616230,27000339,2016-08-12
6879,8.453,Florence Foster Jenkins,6.7,849,5688.3,111.0,Drama,29000000,-1616230,27000339,2016-08-12
6880,8.357000000000001,The Darkness,4.8,347,1665.6,92.0,Horror,4000000,6753574,6898293,2016-05-13
6881,8.357000000000001,The Darkness,4.8,347,1665.6,92.0,Thriller,4000000,6753574,6898293,2016-05-13
6882,8.357000000000001,The Darkness,4.8,347,1665.6,92.0,Thriller,4000000,6753574,6898293,2016-05-13
6883,8.258,Bleed for This,6.9,405,2794.5,117.0,Biography,16000000,-10916094,-9396074,2016-11-04
6884,8.258,Bleed for This,6.9,405,2794.5,117.0,Drama,16000000,-10916094,-9396074,2016-11-04
6885,8.258,Bleed for This,6.9,405,2794.5,117.0,Sport,16000000,-10916094,-9396074,2016-11-04
6886,8.258,Bleed for This,6.9,405,2794.5,117.0,Biography,16000000,-10916094,-9396074,2016-11-04
6887,8.258,Bleed for This,6.9,405,2794.5,117.0,Drama,16000000,-10916094,-9396074,2016-11-04
6888,8.258,Bleed for This,6.9,405,2794.5,117.0,Sport,16000000,-10916094,-9396074,2016-11-04
6889,8.17,Hands of Stone,6.1,167,1018.6999999999999,111.0,Action,20000000,-15287208,-14968025,2016-08-26
6890,8.17,Hands of Stone,6.1,167,1018.6999999999999,111.0,Biography,20000000,-15287208,-14968025,2016-08-26
6891,8.17,Hands of Stone,6.1,167,1018.6999999999999,111.0,Drama,20000000,-15287208,-14968025,2016-08-26
6892,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,Biography,10000000,5861566,6891011,2016-10-07
6893,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,Biography,110000,9890000,10890000,2016-10-07
6894,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,Drama,10000000,5861566,6891011,2016-10-07
6895,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,Drama,110000,9890000,10890000,2016-10-07
6896,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,History,10000000,5861566,6891011,2016-10-07
6897,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,History,110000,9890000,10890000,2016-10-07
6898,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,Biography,10000000,5861566,6891011,2016-10-07
6899,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,Biography,110000,9890000,10890000,2016-10-07
6900,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,Drama,10000000,5861566,6891011,2016-10-07
6901,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,Drama,110000,9890000,10890000,2016-10-07
6902,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,History,10000000,5861566,6891011,2016-10-07
6903,8.152000000000001,The Birth of a Nation,6.5,328,2132.0,120.0,History,110000,9890000,10890000,2016-10-07
6904,8.062000000000001,When the Bough Breaks,5.3,150,795.0,107.0,Crime,10000000,19747603,20768449,2016-09-09
6905,8.062000000000001,When the Bough Breaks,5.3,150,795.0,107.0,Drama,10000000,19747603,20768449,2016-09-09
6906,8.062000000000001,When the Bough Breaks,5.3,150,795.0,107.0,Horror,10000000,19747603,20768449,2016-09-09
6907,7.786,Kevin Hart: What Now?,6.5,159,1033.5,96.0,Comedy,10000000,13591043,13591043,2016-10-14
6908,7.786,Kevin Hart: What Now?,6.5,159,1033.5,96.0,Documentary,10000000,13591043,13591043,2016-10-14
6909,7.725,The Meddler,5.8,186,1078.8,103.0,Comedy,3200000,1067219,2326942,2016-04-22
6910,7.725,The Meddler,5.8,186,1078.8,103.0,Drama,3200000,1067219,2326942,2016-04-22
6911,7.725,The Meddler,5.8,186,1078.8,103.0,Romance,3200000,1067219,2326942,2016-04-22
6912,7.564,Queen of Katwe,7.1,225,1597.5,124.0,Biography,15000000,-6125611,-4944519,2016-09-23
6913,7.564,Queen of Katwe,7.1,225,1597.5,124.0,Drama,15000000,-6125611,-4944519,2016-09-23
6914,7.564,Queen of Katwe,7.1,225,1597.5,124.0,Sport,15000000,-6125611,-4944519,2016-09-23
6915,7.433,The Comedian,5.6,68,380.79999999999995,79.0,Drama,15000000,-13341294,-13341294,2016-12-09
6916,7.433,The Comedian,5.6,68,380.79999999999995,79.0,Romance,15000000,-13341294,-13341294,2016-12-09
6917,7.433,The Comedian,5.6,68,380.79999999999995,120.0,Comedy,15000000,-13341294,-13341294,2016-12-09
6918,7.433,The Comedian,5.6,68,380.79999999999995,79.0,Drama,15000000,-13341294,-13341294,2016-12-09
6919,7.433,The Comedian,5.6,68,380.79999999999995,79.0,Romance,15000000,-13341294,-13341294,2016-12-09
6920,7.433,The Comedian,5.6,68,380.79999999999995,120.0,Comedy,15000000,-13341294,-13341294,2016-12-09
6921,7.419,Cabin Fever,4.6,215,988.9999999999999,99.0,Horror,1500000,19658188,28851664,2016-02-12
6922,7.1370000000000005,Incarnate,5.2,314,1632.8,91.0,Horror,5000000,-200226,4371036,2016-12-02
6923,7.1370000000000005,Incarnate,5.2,314,1632.8,91.0,Thriller,5000000,-200226,4371036,2016-12-02
6924,7.12,A Street Cat Named Bob,7.5,500,3750.0,103.0,Biography,8000000,-7917297,9382693,2016-11-18
6925,7.12,A Street Cat Named Bob,7.5,500,3750.0,103.0,Comedy,8000000,-7917297,9382693,2016-11-18
6926,7.12,A Street Cat Named Bob,7.5,500,3750.0,103.0,Drama,8000000,-7917297,9382693,2016-11-18
6927,7.12,A Street Cat Named Bob,7.5,500,3750.0,103.0,Biography,8000000,-7917297,9382693,2016-11-18
6928,7.12,A Street Cat Named Bob,7.5,500,3750.0,103.0,Comedy,8000000,-7917297,9382693,2016-11-18
6929,7.12,A Street Cat Named Bob,7.5,500,3750.0,103.0,Drama,8000000,-7917297,9382693,2016-11-18
6930,6.875,The Perfect Match,5.5,78,429.0,87.0,Biography,5000000,4669521,5182050,2016-03-11
6931,6.875,The Perfect Match,5.5,78,429.0,87.0,Documentary,5000000,4669521,5182050,2016-03-11
6932,6.875,The Perfect Match,5.5,78,429.0,87.0,Family,5000000,4669521,5182050,2016-03-11
6933,6.875,The Perfect Match,5.5,78,429.0,87.0,Romance,5000000,4669521,5182050,2016-03-11
6934,6.875,The Perfect Match,5.5,78,429.0,96.0,Comedy,5000000,4669521,5182050,2016-03-11
6935,6.875,The Perfect Match,5.5,78,429.0,96.0,Romance,5000000,4669521,5182050,2016-03-11
6936,6.714,My Big Fat Greek Wedding 2,5.8,593,3439.4,94.0,Comedy,18000000,41689605,74096558,2016-03-25
6937,6.714,My Big Fat Greek Wedding 2,5.8,593,3439.4,94.0,Romance,18000000,41689605,74096558,2016-03-25
6938,6.532,Almost Christmas,5.6,245,1372.0,111.0,Comedy,17000000,25065185,25493506,2016-11-11
6939,6.532,Almost Christmas,5.6,245,1372.0,111.0,Drama,17000000,25065185,25493506,2016-11-11
6940,6.324,The Disappointments Room,4.4,272,1196.8000000000002,85.0,Drama,15000000,-12576533,-11496239,2016-09-09
6941,6.324,The Disappointments Room,4.4,272,1196.8000000000002,85.0,Horror,15000000,-12576533,-11496239,2016-09-09
6942,6.324,The Disappointments Room,4.4,272,1196.8000000000002,85.0,Thriller,15000000,-12576533,-11496239,2016-09-09
6943,6.131,Meet the Blacks,4.4,139,611.6,94.0,Comedy,900000,8197072,8197072,2016-04-01
6944,6.131,Meet the Blacks,4.4,139,611.6,94.0,Horror,900000,8197072,8197072,2016-04-01
6945,5.664,Sleight,5.3,367,1945.1,89.0,Action,250000,3680990,3684450,2017-04-28
6946,5.664,Sleight,5.3,367,1945.1,89.0,Drama,250000,3680990,3684450,2017-04-28
6947,5.664,Sleight,5.3,367,1945.1,89.0,Sci-Fi,250000,3680990,3684450,2017-04-28
6948,5.664,Sleight,5.3,367,1945.1,89.0,Action,250000,3680990,3684450,2017-04-28
6949,5.664,Sleight,5.3,367,1945.1,89.0,Drama,250000,3680990,3684450,2017-04-28
6950,5.664,Sleight,5.3,367,1945.1,89.0,Sci-Fi,250000,3680990,3684450,2017-04-28
6951,5.5310000000000015,The Young Messiah,6.1,50,305.0,111.0,Drama,16800000,-10330187,-9486303,2016-03-11
6952,5.5310000000000015,The Young Messiah,6.1,50,305.0,111.0,Fantasy,16800000,-10330187,-9486303,2016-03-11
6953,4.958,Lowriders,6.5,46,299.0,98.0,Adventure,916000,5263955,5272421,2017-05-12
6954,4.958,Lowriders,6.5,46,299.0,98.0,Crime,916000,5263955,5272421,2017-05-12
6955,4.958,Lowriders,6.5,46,299.0,98.0,Drama,916000,5263955,5272421,2017-05-12
6956,1.4,Lowriders,6.0,4,24.0,98.0,Adventure,916000,5263955,5272421,2016-06-01
6957,1.4,Lowriders,6.0,4,24.0,98.0,Crime,916000,5263955,5272421,2016-06-01
6958,1.4,Lowriders,6.0,4,24.0,98.0,Drama,916000,5263955,5272421,2016-06-01
6959,4.958,Lowriders,6.5,46,299.0,98.0,Adventure,916000,5263955,5272421,2017-05-12
6960,4.958,Lowriders,6.5,46,299.0,98.0,Crime,916000,5263955,5272421,2017-05-12
6961,4.958,Lowriders,6.5,46,299.0,98.0,Drama,916000,5263955,5272421,2017-05-12
6962,4.938,The Fits,6.6,66,435.59999999999997,72.0,Drama,170000,-3575,-758,2016-01-22
6963,4.938,The Fits,6.6,66,435.59999999999997,72.0,Music,170000,-3575,-758,2016-01-22
6964,4.002,Kicks,6.6,50,330.0,80.0,Adventure,10000000,-9849809,-9849809,2016-09-09
6965,4.002,Kicks,6.6,50,330.0,80.0,Drama,10000000,-9849809,-9849809,2016-09-09
6966,3.434,Zoom,5.5,43,236.5,96.0,Animation,35000000,-23010672,-22493812,2016-09-02
6967,3.434,Zoom,5.5,43,236.5,96.0,Comedy,35000000,-23010672,-22493812,2016-09-02
6968,3.434,Zoom,5.5,43,236.5,96.0,Drama,35000000,-23010672,-22493812,2016-09-02
6969,3.434,Zoom,5.5,43,236.5,158.0,Comedy,35000000,-23010672,-22493812,2016-09-02
6970,3.434,Zoom,5.5,43,236.5,158.0,Drama,35000000,-23010672,-22493812,2016-09-02
6971,3.434,Zoom,5.5,43,236.5,158.0,Romance,35000000,-23010672,-22493812,2016-09-02
6972,3.434,Zoom,5.5,43,236.5,,Crime,35000000,-23010672,-22493812,2016-09-02
6973,3.434,Zoom,5.5,43,236.5,,Thriller,35000000,-23010672,-22493812,2016-09-02
6974,3.434,Zoom,5.5,43,236.5,,Horror,35000000,-23010672,-22493812,2016-09-02
6975,2.494,The Bounce Back,6.1,31,189.1,104.0,Comedy,3000000,-2678090,-2578596,2016-02-26
6976,2.494,The Bounce Back,6.1,31,189.1,104.0,Romance,3000000,-2678090,-2578596,2016-02-26
6977,2.237,The Watcher,5.4,58,313.20000000000005,75.0,Drama,33000000,-4053385,14267829,2016-10-01
6978,2.237,The Watcher,5.4,58,313.20000000000005,45.0,Drama,33000000,-4053385,14267829,2016-10-01
6979,2.237,The Watcher,5.4,58,313.20000000000005,89.0,Horror,33000000,-4053385,14267829,2016-10-01
6980,2.237,The Watcher,5.4,58,313.20000000000005,89.0,Thriller,33000000,-4053385,14267829,2016-10-01
6981,2.237,The Watcher,5.4,58,313.20000000000005,97.0,Horror,33000000,-4053385,14267829,2016-10-01
6982,2.237,The Watcher,5.4,58,313.20000000000005,97.0,Mystery,33000000,-4053385,14267829,2016-10-01
6983,2.237,The Watcher,5.4,58,313.20000000000005,97.0,Thriller,33000000,-4053385,14267829,2016-10-01
6984,1.927,Compadres,5.1,21,107.1,101.0,Action,3000000,127773,4445044,2016-04-22
6985,1.927,Compadres,5.1,21,107.1,101.0,Comedy,3000000,127773,4445044,2016-04-22
6986,1.927,Compadres,5.1,21,107.1,101.0,Crime,3000000,127773,4445044,2016-04-22
6987,1.891,Greater,7.3,37,270.09999999999997,130.0,Biography,9000000,-6999907,-6999907,2016-08-26
6988,1.891,Greater,7.3,37,270.09999999999997,130.0,Family,9000000,-6999907,-6999907,2016-08-26
6989,1.891,Greater,7.3,37,270.09999999999997,130.0,Sport,9000000,-6999907,-6999907,2016-08-26
6990,1.881,Bobby,6.6,10,66.0,97.0,Biography,14000000,-2757199,6597806,2016-05-27
6991,1.881,Bobby,6.6,10,66.0,97.0,Documentary,14000000,-2757199,6597806,2016-05-27
6992,1.881,Bobby,6.6,10,66.0,97.0,Sport,14000000,-2757199,6597806,2016-05-27
6993,1.881,Bobby,6.6,10,66.0,142.0,Comedy,14000000,-2757199,6597806,2016-05-27
6994,1.881,Bobby,6.6,10,66.0,142.0,Romance,14000000,-2757199,6597806,2016-05-27
6995,1.881,Bobby,6.6,10,66.0,130.0,Drama,14000000,-2757199,6597806,2016-05-27
6996,1.661,Restoration,4.7,21,98.7,102.0,Drama,18000000,-13900000,-13900000,2016-05-03
6997,1.661,Restoration,4.7,21,98.7,50.0,Sci-Fi,18000000,-13900000,-13900000,2016-05-03
6998,1.661,Restoration,4.7,21,98.7,50.0,Thriller,18000000,-13900000,-13900000,2016-05-03
6999,1.661,Restoration,4.7,21,98.7,47.0,Horror,18000000,-13900000,-13900000,2016-05-03
7000,1.661,Restoration,4.7,21,98.7,92.0,Horror,18000000,-13900000,-13900000,2016-05-03
7001,1.661,Restoration,4.7,21,98.7,93.0,Drama,18000000,-13900000,-13900000,2016-05-03
7002,1.42,The Masked Saint,3.5,16,56.0,105.0,Action,3500000,-3317305,-3317305,2016-01-08
7003,1.42,The Masked Saint,3.5,16,56.0,105.0,Biography,3500000,-3317305,-3317305,2016-01-08
7004,1.42,The Masked Saint,3.5,16,56.0,105.0,Crime,3500000,-3317305,-3317305,2016-01-08
7005,1.4,My Best Friend's Wedding,7.0,2,14.0,91.0,Comedy,46000000,80813153,252923419,2016-08-12
7006,1.4,My Best Friend's Wedding,7.0,2,14.0,91.0,Romance,46000000,80813153,252923419,2016-08-12
7007,1.073,Turbulence,5.6,5,28.0,90.0,Comedy,55000000,-43467226,-43467226,2016-12-01
7008,1.073,Turbulence,5.6,5,28.0,90.0,Documentary,55000000,-43467226,-43467226,2016-12-01
7009,1.073,Turbulence,5.6,5,28.0,,Drama,55000000,-43467226,-43467226,2016-12-01
7010,1.073,Turbulence,5.6,5,28.0,,Romance,55000000,-43467226,-43467226,2016-12-01
7011,1.073,Turbulence,5.6,5,28.0,90.0,Drama,55000000,-43467226,-43467226,2016-12-01
7012,1.073,Turbulence,5.6,5,28.0,120.0,Action,55000000,-43467226,-43467226,2016-12-01
7013,1.073,Turbulence,5.6,5,28.0,120.0,Drama,55000000,-43467226,-43467226,2016-12-01
7014,1.073,Turbulence,5.6,5,28.0,120.0,Thriller,55000000,-43467226,-43467226,2016-12-01
7015,0.664,Dragonfly,3.0,2,6.0,80.0,Crime,60000000,-29936195,-29936195,2016-04-10
7016,0.664,Dragonfly,3.0,2,6.0,80.0,Drama,60000000,-29936195,-29936195,2016-04-10
7017,0.664,Dragonfly,3.0,2,6.0,80.0,Thriller,60000000,-29936195,-29936195,2016-04-10
7018,0.664,Dragonfly,3.0,2,6.0,75.0,Action,60000000,-29936195,-29936195,2016-04-10
7019,0.664,Dragonfly,3.0,2,6.0,75.0,Adventure,60000000,-29936195,-29936195,2016-04-10
7020,0.664,Dragonfly,3.0,2,6.0,75.0,Sci-Fi,60000000,-29936195,-29936195,2016-04-10
7021,0.664,Dragonfly,3.0,2,6.0,76.0,Drama,60000000,-29936195,-29936195,2016-04-10
7022,0.637,Nine,9.0,1,9.0,,Horror,80000000,-60323035,-26491142,2016-09-29
7023,0.633,Everybody's Fine,6.0,1,6.0,105.0,Drama,20000000,-10791124,-10791124,2016-01-29
7024,0.6,Night School,7.0,2,14.0,85.0,Documentary,29000000,48339130,74008792,2016-04-15
7025,0.6,Night School,7.0,2,14.0,111.0,Comedy,29000000,48339130,74008792,2016-04-15
7026,12.786,Night School,6.0,775,4650.0,85.0,Documentary,29000000,48339130,74008792,2018-09-28
7027,12.786,Night School,6.0,775,4650.0,111.0,Comedy,29000000,48339130,74008792,2018-09-28
7028,0.6,The Return,7.0,2,14.0,102.0,Drama,15000000,-14498248,-9046114,2016-04-17
7029,0.6,The Return,7.0,2,14.0,16.0,Documentary,15000000,-14498248,-9046114,2016-04-17
7030,0.6,The Return,7.0,2,14.0,16.0,History,15000000,-14498248,-9046114,2016-04-17
7031,0.6,The Return,7.0,2,14.0,16.0,Western,15000000,-14498248,-9046114,2016-04-17
7032,0.6,The Return,7.0,2,14.0,69.0,Drama,15000000,-14498248,-9046114,2016-04-17
7033,0.6,The Return,7.0,2,14.0,83.0,Documentary,15000000,-14498248,-9046114,2016-04-17
7034,0.6,The Return,7.0,2,14.0,92.0,Crime,15000000,-14498248,-9046114,2016-04-17
7035,0.6,The Return,7.0,2,14.0,92.0,Mystery,15000000,-14498248,-9046114,2016-04-17
7036,0.6,The Return,7.0,2,14.0,92.0,Thriller,15000000,-14498248,-9046114,2016-04-17
7037,0.6,The Return,7.0,2,14.0,,Horror,15000000,-14498248,-9046114,2016-04-17
7038,0.6,The Return,7.0,2,14.0,55.0,Horror,15000000,-14498248,-9046114,2016-04-17
7039,0.6,The Return,7.0,2,14.0,55.0,Mystery,15000000,-14498248,-9046114,2016-04-17
7040,0.6,The Return,7.0,2,14.0,55.0,Thriller,15000000,-14498248,-9046114,2016-04-17
7041,0.6,The Return,7.0,2,14.0,100.0,Adventure,15000000,-14498248,-9046114,2016-04-17
7042,0.6,The Return,7.0,2,14.0,,Drama,15000000,-14498248,-9046114,2016-04-17
7043,0.6,The Return,7.0,2,14.0,,Thriller,15000000,-14498248,-9046114,2016-04-17
7044,0.6,The Return,7.0,2,14.0,80.0,Drama,15000000,-14498248,-9046114,2016-04-17
7045,0.6,The Return,7.0,2,14.0,81.0,Drama,15000000,-14498248,-9046114,2016-04-17
7046,0.6,The Return,7.0,2,14.0,81.0,Family,15000000,-14498248,-9046114,2016-04-17
7047,0.6,The Return,7.0,2,14.0,84.0,Documentary,15000000,-14498248,-9046114,2016-04-17
7048,0.6,The Return,7.0,2,14.0,,Documentary,15000000,-14498248,-9046114,2016-04-17
7049,0.6,The Return,7.0,2,14.0,52.0,Documentary,15000000,-14498248,-9046114,2016-04-17
7050,0.6,The Return,7.0,2,14.0,85.0,Documentary,15000000,-14498248,-9046114,2016-04-17
7051,0.6,The Return,7.0,2,14.0,85.0,Drama,15000000,-14498248,-9046114,2016-04-17
7052,0.6,The Return,7.0,2,14.0,105.0,Action,15000000,-14498248,-9046114,2016-04-17
7053,0.6,The Return,7.0,2,14.0,105.0,Crime,15000000,-14498248,-9046114,2016-04-17
7054,0.6,The Return,7.0,2,14.0,105.0,Drama,15000000,-14498248,-9046114,2016-04-17
7055,0.6,The Return,7.0,2,14.0,78.0,Action,15000000,-14498248,-9046114,2016-04-17
7056,0.6,The Return,7.0,2,14.0,78.0,Documentary,15000000,-14498248,-9046114,2016-04-17
7057,0.6,The Return,7.0,2,14.0,96.0,Drama,15000000,-14498248,-9046114,2016-04-17
7058,0.6,The Return,7.0,2,14.0,96.0,Family,15000000,-14498248,-9046114,2016-04-17
7059,0.6,The Return,7.0,2,14.0,,Drama,15000000,-14498248,-9046114,2016-04-17
7060,0.6,Thank You for Your Service,6.0,1,6.0,88.0,Documentary,20000000,-10520610,-10014684,2016-09-16
7061,0.6,Thank You for Your Service,6.0,1,6.0,88.0,Drama,20000000,-10520610,-10014684,2016-09-16
7062,0.6,Thank You for Your Service,6.0,1,6.0,109.0,Biography,20000000,-10520610,-10014684,2016-09-16
7063,0.6,Thank You for Your Service,6.0,1,6.0,109.0,Drama,20000000,-10520610,-10014684,2016-09-16
7064,0.6,Thank You for Your Service,6.0,1,6.0,109.0,War,20000000,-10520610,-10014684,2016-09-16
7065,8.208,Thank You for Your Service,6.3,149,938.6999999999999,88.0,Documentary,20000000,-10520610,-10014684,2017-10-27
7066,8.208,Thank You for Your Service,6.3,149,938.6999999999999,88.0,Drama,20000000,-10520610,-10014684,2017-10-27
7067,8.208,Thank You for Your Service,6.3,149,938.6999999999999,109.0,Biography,20000000,-10520610,-10014684,2017-10-27
7068,8.208,Thank You for Your Service,6.3,149,938.6999999999999,109.0,Drama,20000000,-10520610,-10014684,2017-10-27
7069,8.208,Thank You for Your Service,6.3,149,938.6999999999999,109.0,War,20000000,-10520610,-10014684,2017-10-27
7070,0.6,Spellbound,5.3,3,15.899999999999999,114.0,Comedy,1500000,5500000,5500000,2016-08-03
7071,0.6,Spellbound,5.3,3,15.899999999999999,114.0,Horror,1500000,5500000,5500000,2016-08-03
7072,0.6,Spellbound,5.3,3,15.899999999999999,114.0,Romance,1500000,5500000,5500000,2016-08-03
7073,0.6,Spellbound,5.3,3,15.899999999999999,,Mystery,1500000,5500000,5500000,2016-08-03
7074,0.6,Mandy,3.5,2,7.0,113.0,Drama,6000000,-4785475,-4572344,2016-01-24
7075,0.6,Mandy,3.5,2,7.0,113.0,Thriller,6000000,-4785475,-4572344,2016-01-24
7076,0.6,Mandy,3.5,2,7.0,121.0,Action,6000000,-4785475,-4572344,2016-01-24
7077,0.6,Mandy,3.5,2,7.0,121.0,Fantasy,6000000,-4785475,-4572344,2016-01-24
7078,0.6,Mandy,3.5,2,7.0,121.0,Horror,6000000,-4785475,-4572344,2016-01-24
7079,16.24,Mandy,6.2,618,3831.6,113.0,Drama,6000000,-4785475,-4572344,2018-09-13
7080,16.24,Mandy,6.2,618,3831.6,113.0,Thriller,6000000,-4785475,-4572344,2018-09-13
7081,16.24,Mandy,6.2,618,3831.6,121.0,Action,6000000,-4785475,-4572344,2018-09-13
7082,16.24,Mandy,6.2,618,3831.6,121.0,Fantasy,6000000,-4785475,-4572344,2018-09-13
7083,16.24,Mandy,6.2,618,3831.6,121.0,Horror,6000000,-4785475,-4572344,2018-09-13
7084,48.57100000000001,Blade Runner 2049,7.4,6679,49424.600000000006,164.0,Drama,185000000,-92945841,74357408,2017-10-06
7085,48.57100000000001,Blade Runner 2049,7.4,6679,49424.600000000006,164.0,Mystery,185000000,-92945841,74357408,2017-10-06
7086,48.57100000000001,Blade Runner 2049,7.4,6679,49424.600000000006,164.0,Sci-Fi,185000000,-92945841,74357408,2017-10-06
7087,48.57100000000001,Blade Runner 2049,7.4,6679,49424.600000000006,164.0,Drama,185000000,-92945841,74357408,2017-10-06
7088,48.57100000000001,Blade Runner 2049,7.4,6679,49424.600000000006,164.0,Mystery,185000000,-92945841,74357408,2017-10-06
7089,48.57100000000001,Blade Runner 2049,7.4,6679,49424.600000000006,164.0,Sci-Fi,185000000,-92945841,74357408,2017-10-06
7090,46.775,Spider-Man: Homecoming,7.4,11585,85729.0,133.0,Action,175000000,159201140,705166350,2017-07-07
7091,46.775,Spider-Man: Homecoming,7.4,11585,85729.0,133.0,Adventure,175000000,159201140,705166350,2017-07-07
7092,46.775,Spider-Man: Homecoming,7.4,11585,85729.0,133.0,Sci-Fi,175000000,159201140,705166350,2017-07-07
7093,43.45,Thor: Ragnarok,7.5,11380,85350.0,130.0,Action,180000000,135058289,666980024,2017-11-03
7094,43.45,Thor: Ragnarok,7.5,11380,85350.0,130.0,Adventure,180000000,135058289,666980024,2017-11-03
7095,43.45,Thor: Ragnarok,7.5,11380,85350.0,130.0,Comedy,180000000,135058289,666980024,2017-11-03
7096,43.45,Thor: Ragnarok,7.5,11380,85350.0,130.0,Action,180000000,135058289,666980024,2017-11-03
7097,43.45,Thor: Ragnarok,7.5,11380,85350.0,130.0,Adventure,180000000,135058289,666980024,2017-11-03
7098,43.45,Thor: Ragnarok,7.5,11380,85350.0,130.0,Comedy,180000000,135058289,666980024,2017-11-03
7099,34.953,Justice League,6.2,7510,46562.0,120.0,Action,300000000,-70975705,355945209,2017-11-17
7100,34.953,Justice League,6.2,7510,46562.0,120.0,Adventure,300000000,-70975705,355945209,2017-11-17
7101,34.953,Justice League,6.2,7510,46562.0,120.0,Fantasy,300000000,-70975705,355945209,2017-11-17
7102,34.953,Justice League,6.2,7510,46562.0,120.0,Action,300000000,-70975705,355945209,2017-11-17
7103,34.953,Justice League,6.2,7510,46562.0,120.0,Adventure,300000000,-70975705,355945209,2017-11-17
7104,34.953,Justice League,6.2,7510,46562.0,120.0,Fantasy,300000000,-70975705,355945209,2017-11-17
7105,29.388,Kong: Skull Island,6.3,6054,38140.2,118.0,Action,185000000,-16947188,376072059,2017-03-10
7106,29.388,Kong: Skull Island,6.3,6054,38140.2,118.0,Adventure,185000000,-16947188,376072059,2017-03-10
7107,29.388,Kong: Skull Island,6.3,6054,38140.2,118.0,Fantasy,185000000,-16947188,376072059,2017-03-10
7108,28.668000000000006,The Fate of the Furious,6.9,6335,43711.5,136.0,Action,250000000,-24235235,984846267,2017-04-14
7109,28.668000000000006,The Fate of the Furious,6.9,6335,43711.5,136.0,Crime,250000000,-24235235,984846267,2017-04-14
7110,28.668000000000006,The Fate of the Furious,6.9,6335,43711.5,136.0,Thriller,250000000,-24235235,984846267,2017-04-14
7111,28.138,The Upside,7.3,274,2000.2,126.0,Comedy,37500000,70735497,81524536,2019-01-11
7112,28.138,The Upside,7.3,274,2000.2,126.0,Drama,37500000,70735497,81524536,2019-01-11
7113,28.101,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,6931,45744.6,129.0,Action,230000000,-57441124,558241137,2017-05-26
7114,28.101,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,6931,45744.6,129.0,Adventure,230000000,-57441124,558241137,2017-05-26
7115,28.101,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,6931,45744.6,129.0,Fantasy,230000000,-57441124,558241137,2017-05-26
7116,25.961,Coco,8.2,8669,71085.79999999999,105.0,Adventure,175000000,34726015,623008101,2017-11-22
7117,25.961,Coco,8.2,8669,71085.79999999999,105.0,Animation,175000000,34726015,623008101,2017-11-22
7118,25.961,Coco,8.2,8669,71085.79999999999,105.0,Comedy,175000000,34726015,623008101,2017-11-22
7119,25.961,Coco,8.2,8669,71085.79999999999,98.0,Horror,175000000,34726015,623008101,2017-11-22
7120,25.961,Coco,8.2,8669,71085.79999999999,105.0,Adventure,175000000,34726015,623008101,2017-11-22
7121,25.961,Coco,8.2,8669,71085.79999999999,105.0,Animation,175000000,34726015,623008101,2017-11-22
7122,25.961,Coco,8.2,8669,71085.79999999999,105.0,Comedy,175000000,34726015,623008101,2017-11-22
7123,25.961,Coco,8.2,8669,71085.79999999999,98.0,Horror,175000000,34726015,623008101,2017-11-22
7124,24.651,Alien: Covenant,5.9,4971,29328.9,122.0,Horror,97000000,-22737969,141521247,2017-05-19
7125,24.651,Alien: Covenant,5.9,4971,29328.9,122.0,Sci-Fi,97000000,-22737969,141521247,2017-05-19
7126,24.651,Alien: Covenant,5.9,4971,29328.9,122.0,Thriller,97000000,-22737969,141521247,2017-05-19
7127,24.358,Dunkirk,7.4,9156,67754.40000000001,106.0,Action,150000000,40068280,349837368,2017-07-19
7128,24.358,Dunkirk,7.4,9156,67754.40000000001,106.0,Drama,150000000,40068280,349837368,2017-07-19
7129,24.358,Dunkirk,7.4,9156,67754.40000000001,106.0,History,150000000,40068280,349837368,2017-07-19
